application_id,document_type,status,ocr_confidence,income_mismatch_ratio,name_match
APP206032,BANK_STATEMENT,UPLOADED,0.961,0.062,True
APP206033,PAN,UPLOADED,0.96,0.0,True
APP206033,SALARY_SLIP,UPLOADED,0.999,0.035,True
APP206033,BANK_STATEMENT,UPLOADED,0.902,0.073,True
APP206034,PAN,UPLOADED,0.982,0.0,True
APP206034,SALARY_SLIP,UPLOADED,0.953,0.047,True
APP206034,BANK_STATEMENT,UPLOADED,0.901,0.02,True
APP206035,PAN,UPLOADED,0.999,0.0,True
APP206035,SALARY_SLIP,UPLOADED,0.983,0.049,True
APP206035,BANK_STATEMENT,UPLOADED,0.922,0.003,True
APP206036,PAN,UPLOADED,0.986,0.0,True
APP206036,SALARY_SLIP,UPLOADED,0.935,0.03,True
APP206036,BANK_STATEMENT,UPLOADED,0.992,0.041,True
APP206037,PAN,UPLOADED,0.982,0.0,True
APP206037,SALARY_SLIP,UPLOADED,0.89,0.017,True
APP206037,BANK_STATEMENT,UPLOADED,0.999,0.026,True
APP206038,PAN,UPLOADED,0.98,0.0,True
APP206038,SALARY_SLIP,UPLOADED,0.999,0.001,True
APP206038,BANK_STATEMENT,UPLOADED,0.932,0.12,True
APP206039,PAN,UPLOADED,0.963,0.0,False
APP206039,SALARY_SLIP,UPLOADED,0.962,0.006,True
APP206039,BANK_STATEMENT,UPLOADED,0.922,0.187,True
APP206040,PAN,UPLOADED,0.934,0.0,True
APP206040,SALARY_SLIP,UPLOADED,0.956,0.033,True
APP206040,BANK_STATEMENT,UPLOADED,0.98,0.026,True
APP206041,PAN,UPLOADED,0.988,0.0,True
APP206041,SALARY_SLIP,UPLOADED,0.934,0.056,True
APP206041,BANK_STATEMENT,UPLOADED,0.941,0.144,True
APP206042,PAN,UPLOADED,0.999,0.0,True
APP206042,SALARY_SLIP,UPLOADED,0.9,0.003,True
APP206042,BANK_STATEMENT,UPLOADED,0.992,0.11,True
APP206043,PAN,UPLOADED,0.966,0.0,True
APP206043,SALARY_SLIP,UPLOADED,0.886,0.0,True
APP206043,BANK_STATEMENT,UPLOADED,0.975,0.097,True
APP206044,PAN,UPLOADED,0.938,0.0,True
APP206044,SALARY_SLIP,UPLOADED,0.913,0.008,True
APP206044,BANK_STATEMENT,UPLOADED,0.929,0.029,True
APP206045,PAN,UPLOADED,0.976,0.0,True
APP206045,SALARY_SLIP,UPLOADED,0.931,0.028,True
APP206045,BANK_STATEMENT,UPLOADED,0.797,0.137,True
APP206046,PAN,UPLOADED,0.991,0.0,True
APP206046,SALARY_SLIP,UPLOADED,0.968,0.011,True
APP206046,BANK_STATEMENT,UPLOADED,0.93,0.097,True
APP206047,PAN,UPLOADED,0.978,0.0,True
APP206047,SALARY_SLIP,UPLOADED,0.992,0.011,True
APP206047,BANK_STATEMENT,UPLOADED,0.999,0.145,True
APP206048,PAN,UPLOADED,0.986,0.0,True
APP206048,SALARY_SLIP,UPLOADED,0.886,0.012,True
APP206048,BANK_STATEMENT,UPLOADED,0.92,0.028,True
APP206049,PAN,UPLOADED,0.971,0.0,True
APP206049,SALARY_SLIP,UPLOADED,0.887,0.021,True
APP206049,BANK_STATEMENT,UPLOADED,0.99,0.012,True
APP206050,PAN,UPLOADED,0.98,0.0,True
APP206050,SALARY_SLIP,UPLOADED,0.936,0.01,True
APP206050,BANK_STATEMENT,UPLOADED,0.985,0.039,True
APP206051,PAN,UPLOADED,0.99,0.0,True
APP206051,SALARY_SLIP,UPLOADED,0.982,0.008,True
APP206051,BANK_STATEMENT,UPLOADED,0.913,0.075,True
APP206052,PAN,UPLOADED,0.99,0.0,True
APP206052,SALARY_SLIP,UPLOADED,0.936,0.062,True
APP206052,BANK_STATEMENT,UPLOADED,0.999,0.148,True
APP206053,PAN,UPLOADED,0.988,0.0,True
APP206053,SALARY_SLIP,UPLOADED,0.923,0.044,True
APP206053,BANK_STATEMENT,UPLOADED,0.882,0.058,True
APP206054,PAN,UPLOADED,0.999,0.0,True
APP206054,SALARY_SLIP,UPLOADED,0.918,0.006,True
APP206054,BANK_STATEMENT,UPLOADED,0.933,0.16,True
APP206055,PAN,UPLOADED,0.954,0.0,True
APP206055,SALARY_SLIP,UPLOADED,0.918,0.02,True
APP206055,BANK_STATEMENT,UPLOADED,0.993,0.108,True
APP206056,PAN,UPLOADED,0.999,0.0,True
APP206056,SALARY_SLIP,UPLOADED,0.925,0.032,True
APP206056,BANK_STATEMENT,UPLOADED,0.945,0.085,True
APP206057,PAN,UPLOADED,0.999,0.0,True
APP206057,SALARY_SLIP,UPLOADED,0.997,0.014,True
APP206057,BANK_STATEMENT,UPLOADED,0.968,0.024,True
APP206058,PAN,UPLOADED,0.999,0.0,True
APP206058,SALARY_SLIP,UPLOADED,0.921,0.027,True
APP206058,BANK_STATEMENT,UPLOADED,0.999,0.226,True
APP206059,PAN,UPLOADED,0.997,0.0,True
APP206059,SALARY_SLIP,UPLOADED,0.967,0.007,True
APP206059,BANK_STATEMENT,UPLOADED,0.96,0.143,True
APP206060,PAN,UPLOADED,0.963,0.0,True
APP206060,SALARY_SLIP,UPLOADED,0.934,0.106,True
APP206060,BANK_STATEMENT,UPLOADED,0.858,0.074,True
APP206061,PAN,UPLOADED,0.99,0.0,True
APP206061,SALARY_SLIP,UPLOADED,0.962,0.027,True
APP206061,BANK_STATEMENT,UPLOADED,0.904,0.032,True
APP206062,PAN,UPLOADED,0.98,0.0,True
APP206062,SALARY_SLIP,UPLOADED,0.89,0.067,True
APP206062,BANK_STATEMENT,UPLOADED,0.999,0.154,True
APP206063,PAN,UPLOADED,0.969,0.0,True
APP206063,SALARY_SLIP,UPLOADED,0.948,0.008,True
APP206063,BANK_STATEMENT,UPLOADED,0.927,0.049,True
APP206064,PAN,UPLOADED,0.955,0.0,True
APP206064,SALARY_SLIP,UPLOADED,0.908,0.033,True
APP206064,BANK_STATEMENT,UPLOADED,0.908,0.017,True
APP206065,PAN,UPLOADED,0.979,0.0,True
APP206065,SALARY_SLIP,UPLOADED,0.905,0.093,True
APP206065,BANK_STATEMENT,UPLOADED,0.939,0.2,True
APP206066,PAN,UPLOADED,0.997,0.0,True
APP206066,SALARY_SLIP,UPLOADED,0.946,0.026,True
APP206066,BANK_STATEMENT,UPLOADED,0.98,0.073,True
APP206067,PAN,UPLOADED,0.999,0.0,True
APP206067,SALARY_SLIP,UPLOADED,0.982,0.007,True
APP206067,BANK_STATEMENT,UPLOADED,0.937,0.196,True
APP206068,PAN,UPLOADED,0.976,0.0,True
APP206068,SALARY_SLIP,UPLOADED,0.952,0.037,True
APP206068,BANK_STATEMENT,UPLOADED,0.876,0.212,True
APP206069,PAN,UPLOADED,0.997,0.0,True
APP206069,SALARY_SLIP,UPLOADED,0.991,0.01,True
APP206069,BANK_STATEMENT,UPLOADED,0.914,0.088,True
APP206070,PAN,UPLOADED,0.999,0.0,True
APP206070,SALARY_SLIP,UPLOADED,0.988,0.032,True
APP206070,BANK_STATEMENT,UPLOADED,0.868,0.094,True
APP206071,PAN,UPLOADED,0.979,0.0,True
APP206071,SALARY_SLIP,UPLOADED,0.861,0.026,True
APP206071,BANK_STATEMENT,UPLOADED,0.917,0.003,True
APP206072,PAN,UPLOADED,0.982,0.0,True
APP206072,SALARY_SLIP,UPLOADED,0.959,0.035,True
APP206072,BANK_STATEMENT,UPLOADED,0.906,0.192,True
APP206073,PAN,UPLOADED,0.971,0.0,True
APP206073,SALARY_SLIP,UPLOADED,0.879,0.057,True
APP206073,BANK_STATEMENT,UPLOADED,0.957,0.016,True
APP206074,PAN,UPLOADED,0.968,0.0,True
APP206074,SALARY_SLIP,UPLOADED,0.993,0.011,True
APP206074,BANK_STATEMENT,UPLOADED,0.967,0.072,True
APP206075,PAN,UPLOADED,0.958,0.0,True
APP206075,SALARY_SLIP,UPLOADED,0.944,0.001,True
APP206075,BANK_STATEMENT,UPLOADED,0.938,0.15,True
APP206076,PAN,UPLOADED,0.943,0.0,True
APP206076,SALARY_SLIP,UPLOADED,0.945,0.066,True
APP206076,BANK_STATEMENT,UPLOADED,0.963,0.015,True
APP206077,PAN,UPLOADED,0.989,0.0,True
APP206077,SALARY_SLIP,UPLOADED,0.949,0.027,True
APP206077,BANK_STATEMENT,UPLOADED,0.999,0.071,False
APP206078,PAN,UPLOADED,0.987,0.0,True
APP206078,SALARY_SLIP,UPLOADED,0.943,0.056,True
APP206078,BANK_STATEMENT,UPLOADED,0.846,0.036,True
APP206079,PAN,UPLOADED,0.986,0.0,True
APP206079,SALARY_SLIP,UPLOADED,0.987,0.009,True
APP206079,BANK_STATEMENT,UPLOADED,0.934,0.085,True
APP206080,PAN,UPLOADED,0.997,0.0,True
APP206080,SALARY_SLIP,UPLOADED,0.914,0.055,True
APP206080,BANK_STATEMENT,UPLOADED,0.871,0.07,True
APP206081,PAN,UPLOADED,0.976,0.0,True
APP206081,SALARY_SLIP,UPLOADED,0.9,0.014,True
APP206081,BANK_STATEMENT,UPLOADED,0.827,0.017,True
APP206082,PAN,UPLOADED,0.951,0.0,True
APP206082,SALARY_SLIP,UPLOADED,0.957,0.017,True
APP206082,BANK_STATEMENT,UPLOADED,0.85,0.116,True
APP206083,PAN,UPLOADED,0.972,0.0,True
APP206083,SALARY_SLIP,UPLOADED,0.954,0.029,True
APP206083,BANK_STATEMENT,UPLOADED,0.97,0.036,True
APP206084,PAN,UPLOADED,0.994,0.0,True
APP206084,SALARY_SLIP,UPLOADED,0.986,0.035,True
APP206084,BANK_STATEMENT,UPLOADED,0.999,0.125,True
APP206085,PAN,UPLOADED,0.976,0.0,True
APP206085,SALARY_SLIP,UPLOADED,0.947,0.078,True
APP206085,BANK_STATEMENT,UPLOADED,0.922,0.056,True
APP206086,PAN,UPLOADED,0.982,0.0,True
APP206086,SALARY_SLIP,UPLOADED,0.934,0.049,True
APP206086,BANK_STATEMENT,UPLOADED,0.955,0.201,True
APP206087,PAN,UPLOADED,0.999,0.0,True
APP206087,SALARY_SLIP,UPLOADED,0.999,0.031,True
APP206087,BANK_STATEMENT,UPLOADED,0.94,0.13,True
APP206088,PAN,UPLOADED,0.987,0.0,True
APP206088,SALARY_SLIP,UPLOADED,0.999,0.013,True
APP206088,BANK_STATEMENT,UPLOADED,0.932,0.143,True
APP206089,PAN,UPLOADED,0.957,0.0,True
APP206089,SALARY_SLIP,UPLOADED,0.976,0.015,True
APP206089,BANK_STATEMENT,UPLOADED,0.926,0.071,True
APP206090,PAN,UPLOADED,0.966,0.0,True
APP206090,SALARY_SLIP,UPLOADED,0.866,0.069,True
APP206090,BANK_STATEMENT,UPLOADED,0.92,0.104,True
APP206091,PAN,UPLOADED,0.969,0.0,True
APP206091,SALARY_SLIP,UPLOADED,0.985,0.035,True
APP206091,BANK_STATEMENT,UPLOADED,0.785,0.078,True
APP206092,PAN,UPLOADED,0.974,0.0,True
APP206092,SALARY_SLIP,UPLOADED,0.9,0.002,True
APP206092,BANK_STATEMENT,UPLOADED,0.841,0.123,True
APP206093,PAN,UPLOADED,0.986,0.0,True
APP206093,SALARY_SLIP,UPLOADED,0.962,0.026,True
APP206093,BANK_STATEMENT,UPLOADED,0.89,0.205,True
APP206094,PAN,UPLOADED,0.97,0.0,True
APP206094,SALARY_SLIP,UPLOADED,0.988,0.071,True
APP206094,BANK_STATEMENT,UPLOADED,0.942,0.046,True
APP206095,PAN,UPLOADED,0.999,0.0,True
APP206095,SALARY_SLIP,UPLOADED,0.915,0.038,True
APP206095,BANK_STATEMENT,UPLOADED,0.999,0.049,True
APP206096,PAN,UPLOADED,0.999,0.0,True
APP206096,SALARY_SLIP,UPLOADED,0.882,0.059,True
APP206096,BANK_STATEMENT,UPLOADED,0.906,0.014,True
APP206097,PAN,UPLOADED,0.99,0.0,True
APP206097,SALARY_SLIP,UPLOADED,0.933,0.045,True
APP206097,BANK_STATEMENT,UPLOADED,0.972,0.046,True
APP206098,PAN,UPLOADED,0.999,0.0,True
APP206098,SALARY_SLIP,UPLOADED,0.963,0.002,True
APP206098,BANK_STATEMENT,UPLOADED,0.994,0.044,True
APP206099,PAN,UPLOADED,0.986,0.0,True
APP206099,SALARY_SLIP,UPLOADED,0.982,0.011,True
APP206099,BANK_STATEMENT,UPLOADED,0.936,0.102,True
APP206100,PAN,UPLOADED,0.97,0.0,True
APP206100,SALARY_SLIP,UPLOADED,0.985,0.024,True
APP206100,BANK_STATEMENT,UPLOADED,0.863,0.057,True
APP206101,PAN,UPLOADED,0.984,0.0,True
APP206101,SALARY_SLIP,UPLOADED,0.949,0.045,True
APP206101,BANK_STATEMENT,UPLOADED,0.999,0.011,True
APP206102,PAN,UPLOADED,0.951,0.0,True
APP206102,SALARY_SLIP,UPLOADED,0.859,0.038,True
APP206102,BANK_STATEMENT,UPLOADED,0.936,0.054,True
APP206103,PAN,UPLOADED,0.95,0.0,True
APP206103,SALARY_SLIP,UPLOADED,0.945,0.018,True
APP206103,BANK_STATEMENT,UPLOADED,0.893,0.013,True
APP206104,PAN,UPLOADED,0.95,0.0,True
APP206104,SALARY_SLIP,UPLOADED,0.954,0.011,True
APP206104,BANK_STATEMENT,UPLOADED,0.983,0.148,True
APP206105,PAN,UPLOADED,0.999,0.0,True
APP206105,SALARY_SLIP,UPLOADED,0.909,0.038,True
APP206105,BANK_STATEMENT,UPLOADED,0.999,0.094,True
APP206106,PAN,UPLOADED,0.999,0.0,True
APP206106,SALARY_SLIP,UPLOADED,0.999,0.024,True
APP206106,BANK_STATEMENT,UPLOADED,0.973,0.109,True
APP206107,PAN,UPLOADED,0.97,0.0,True
APP206107,SALARY_SLIP,UPLOADED,0.885,0.021,True
APP206107,BANK_STATEMENT,UPLOADED,0.938,0.019,True
APP206108,PAN,UPLOADED,0.999,0.0,True
APP206108,SALARY_SLIP,UPLOADED,0.932,0.023,True
APP206108,BANK_STATEMENT,UPLOADED,0.92,0.001,True
APP206109,PAN,UPLOADED,0.954,0.0,True
APP206109,SALARY_SLIP,UPLOADED,0.968,0.035,True
APP206109,BANK_STATEMENT,UPLOADED,0.975,0.056,True
APP206110,PAN,UPLOADED,0.99,0.0,True
APP206110,SALARY_SLIP,UPLOADED,0.91,0.025,True
APP206110,BANK_STATEMENT,UPLOADED,0.967,0.165,True
APP206111,PAN,UPLOADED,0.982,0.0,True
APP206111,SALARY_SLIP,UPLOADED,0.939,0.002,True
APP206111,BANK_STATEMENT,UPLOADED,0.994,0.017,True
APP206112,PAN,UPLOADED,0.962,0.0,True
APP206112,SALARY_SLIP,UPLOADED,0.997,0.023,True
APP206112,BANK_STATEMENT,UPLOADED,0.95,0.081,True
APP206113,PAN,UPLOADED,0.952,0.0,True
APP206113,SALARY_SLIP,UPLOADED,0.975,0.004,True
APP206113,BANK_STATEMENT,UPLOADED,0.999,0.093,True
APP206114,PAN,UPLOADED,0.979,0.0,True
APP206114,SALARY_SLIP,UPLOADED,0.947,0.001,True
APP206114,BANK_STATEMENT,UPLOADED,0.999,0.018,True
APP206115,PAN,UPLOADED,0.999,0.0,True
APP206115,SALARY_SLIP,UPLOADED,0.999,0.036,True
APP206115,BANK_STATEMENT,UPLOADED,0.999,0.066,True
APP206116,PAN,UPLOADED,0.999,0.0,True
APP206116,SALARY_SLIP,UPLOADED,0.918,0.088,True
APP206116,BANK_STATEMENT,UPLOADED,0.872,0.002,True
APP206117,PAN,UPLOADED,0.994,0.0,True
APP206117,SALARY_SLIP,UPLOADED,0.894,0.055,True
APP206117,BANK_STATEMENT,UPLOADED,0.94,0.042,True
APP206118,PAN,UPLOADED,0.991,0.0,True
APP206118,SALARY_SLIP,UPLOADED,0.901,0.051,True
APP206118,BANK_STATEMENT,UPLOADED,0.923,0.11,True
APP206119,PAN,UPLOADED,0.979,0.0,True
APP206119,SALARY_SLIP,UPLOADED,0.943,0.05,True
APP206119,BANK_STATEMENT,UPLOADED,0.963,0.103,True
APP206120,PAN,UPLOADED,0.996,0.0,True
APP206120,SALARY_SLIP,UPLOADED,0.985,0.066,True
APP206120,BANK_STATEMENT,UPLOADED,0.92,0.068,True
APP206121,PAN,UPLOADED,0.982,0.0,True
APP206121,SALARY_SLIP,UPLOADED,0.892,0.003,True
APP206121,BANK_STATEMENT,UPLOADED,0.937,0.029,True
APP206122,PAN,UPLOADED,0.981,0.0,True
APP206122,SALARY_SLIP,UPLOADED,0.95,0.033,True
APP206122,BANK_STATEMENT,UPLOADED,0.88,0.019,True
APP206123,PAN,UPLOADED,0.974,0.0,True
APP206123,SALARY_SLIP,UPLOADED,0.892,0.044,True
APP206123,BANK_STATEMENT,UPLOADED,0.843,0.12,True
APP206124,PAN,UPLOADED,0.952,0.0,True
APP206124,SALARY_SLIP,UPLOADED,0.949,0.043,True
APP206124,BANK_STATEMENT,UPLOADED,0.975,0.104,True
APP206125,PAN,UPLOADED,0.999,0.0,True
APP206125,SALARY_SLIP,UPLOADED,0.945,0.039,True
APP206125,BANK_STATEMENT,UPLOADED,0.915,0.024,True
APP206126,PAN,UPLOADED,0.999,0.0,True
APP206126,SALARY_SLIP,UPLOADED,0.954,0.036,True
APP206126,BANK_STATEMENT,UPLOADED,0.999,0.037,True
APP206127,PAN,UPLOADED,0.985,0.0,True
APP206127,SALARY_SLIP,UPLOADED,0.933,0.012,True
APP206127,BANK_STATEMENT,UPLOADED,0.971,0.082,True
APP206128,PAN,UPLOADED,0.979,0.0,True
APP206128,SALARY_SLIP,UPLOADED,0.967,0.014,True
APP206128,BANK_STATEMENT,UPLOADED,0.985,0.237,True
APP206129,PAN,UPLOADED,0.969,0.0,True
APP206129,SALARY_SLIP,UPLOADED,0.948,0.034,True
APP206129,BANK_STATEMENT,UPLOADED,0.946,0.046,True
APP206130,PAN,UPLOADED,0.999,0.0,True
APP206130,SALARY_SLIP,UPLOADED,0.951,0.034,True
APP206130,BANK_STATEMENT,UPLOADED,0.977,0.239,True
APP206131,PAN,UPLOADED,0.999,0.0,True
APP206131,SALARY_SLIP,UPLOADED,0.982,0.044,True
APP206131,BANK_STATEMENT,UPLOADED,0.894,0.022,True
APP206132,PAN,UPLOADED,0.973,0.0,True
APP206132,SALARY_SLIP,UPLOADED,0.943,0.003,True
APP206132,BANK_STATEMENT,UPLOADED,0.92,0.052,True
APP206133,PAN,UPLOADED,0.991,0.0,True
APP206133,SALARY_SLIP,UPLOADED,0.936,0.054,True
APP206133,BANK_STATEMENT,UPLOADED,0.924,0.031,True
APP206134,PAN,UPLOADED,0.948,0.0,False
APP206134,SALARY_SLIP,UPLOADED,0.949,0.025,True
APP206134,BANK_STATEMENT,UPLOADED,0.921,0.002,True
APP206135,PAN,UPLOADED,0.965,0.0,True
APP206135,SALARY_SLIP,UPLOADED,0.941,0.035,True
APP206135,BANK_STATEMENT,UPLOADED,0.971,0.041,True
APP206136,PAN,UPLOADED,0.978,0.0,True
APP206136,SALARY_SLIP,UPLOADED,0.936,0.002,True
APP206136,BANK_STATEMENT,UPLOADED,0.855,0.008,True
APP206137,PAN,UPLOADED,0.953,0.0,True
APP206137,SALARY_SLIP,UPLOADED,0.999,0.012,True
APP206137,BANK_STATEMENT,UPLOADED,0.937,0.046,True
APP206138,PAN,UPLOADED,0.987,0.0,True
APP206138,SALARY_SLIP,UPLOADED,0.884,0.094,True
APP206138,BANK_STATEMENT,UPLOADED,0.865,0.144,True
APP206139,PAN,UPLOADED,0.966,0.0,True
APP206139,SALARY_SLIP,UPLOADED,0.927,0.025,True
APP206139,BANK_STATEMENT,UPLOADED,0.959,0.019,True
APP206140,PAN,UPLOADED,0.975,0.0,True
APP206140,SALARY_SLIP,UPLOADED,0.959,0.096,True
APP206140,BANK_STATEMENT,UPLOADED,0.957,0.149,True
APP206141,PAN,UPLOADED,0.999,0.0,True
APP206141,SALARY_SLIP,UPLOADED,0.938,0.044,True
APP206141,BANK_STATEMENT,UPLOADED,0.865,0.048,True
APP206142,PAN,UPLOADED,0.996,0.0,True
APP206142,SALARY_SLIP,UPLOADED,0.894,0.067,True
APP206142,BANK_STATEMENT,UPLOADED,0.9,0.166,False
APP206143,PAN,UPLOADED,0.988,0.0,True
APP206143,SALARY_SLIP,UPLOADED,0.976,0.066,True
APP206143,BANK_STATEMENT,UPLOADED,0.999,0.09,True
APP206144,PAN,UPLOADED,0.987,0.0,True
APP206144,SALARY_SLIP,UPLOADED,0.969,0.039,True
APP206144,BANK_STATEMENT,UPLOADED,0.958,0.001,True
APP206145,PAN,UPLOADED,0.958,0.0,True
APP206145,SALARY_SLIP,UPLOADED,0.999,0.036,True
APP206145,BANK_STATEMENT,UPLOADED,0.902,0.062,True
APP206146,PAN,UPLOADED,0.971,0.0,True
APP206146,SALARY_SLIP,UPLOADED,0.999,0.044,True
APP206146,BANK_STATEMENT,UPLOADED,0.95,0.068,True
APP206147,PAN,UPLOADED,0.999,0.0,True
APP206147,SALARY_SLIP,UPLOADED,0.937,0.018,True
APP206147,BANK_STATEMENT,UPLOADED,0.88,0.162,True
APP206148,PAN,UPLOADED,0.986,0.0,True
APP206148,SALARY_SLIP,UPLOADED,0.621,0.138,True
APP206148,BANK_STATEMENT,UPLOADED,0.778,0.256,True
APP206149,PAN,UPLOADED,0.968,0.0,True
APP206149,SALARY_SLIP,UPLOADED,0.936,0.002,True
APP206149,BANK_STATEMENT,UPLOADED,0.999,0.161,True
APP206150,PAN,UPLOADED,0.963,0.0,True
APP206150,SALARY_SLIP,UPLOADED,0.98,0.003,True
APP206150,BANK_STATEMENT,UPLOADED,0.86,0.077,True
APP206151,PAN,UPLOADED,0.999,0.0,True
APP206151,SALARY_SLIP,UPLOADED,0.911,0.114,True
APP206151,BANK_STATEMENT,UPLOADED,0.907,0.077,True
APP206152,PAN,UPLOADED,0.961,0.0,True
APP206152,SALARY_SLIP,UPLOADED,0.856,0.012,True
APP206152,BANK_STATEMENT,UPLOADED,0.989,0.193,True
APP206153,PAN,UPLOADED,0.999,0.0,True
APP206153,SALARY_SLIP,UPLOADED,0.964,0.021,True
APP206153,BANK_STATEMENT,UPLOADED,0.871,0.033,True
APP206154,PAN,UPLOADED,0.962,0.0,True
APP206154,SALARY_SLIP,UPLOADED,0.971,0.025,True
APP206154,BANK_STATEMENT,UPLOADED,0.999,0.044,True
APP206155,PAN,UPLOADED,0.994,0.0,True
APP206155,SALARY_SLIP,UPLOADED,0.943,0.031,True
APP206155,BANK_STATEMENT,UPLOADED,0.912,0.226,True
APP206156,PAN,UPLOADED,0.994,0.0,True
APP206156,SALARY_SLIP,UPLOADED,0.949,0.04,True
APP206156,BANK_STATEMENT,UPLOADED,0.927,0.026,True
APP206157,PAN,UPLOADED,0.999,0.0,True
APP206157,SALARY_SLIP,UPLOADED,0.99,0.005,True
APP206157,BANK_STATEMENT,UPLOADED,0.896,0.078,True
APP206158,PAN,UPLOADED,0.934,0.0,True
APP206158,SALARY_SLIP,UPLOADED,0.909,0.038,True
APP206158,BANK_STATEMENT,UPLOADED,0.999,0.072,True
APP206159,PAN,UPLOADED,0.986,0.0,True
APP206159,SALARY_SLIP,UPLOADED,0.927,0.054,True
APP206159,BANK_STATEMENT,UPLOADED,0.988,0.076,True
APP206160,PAN,UPLOADED,0.999,0.0,True
APP206160,SALARY_SLIP,UPLOADED,0.938,0.02,True
APP206160,BANK_STATEMENT,UPLOADED,0.999,0.016,True
APP206161,PAN,UPLOADED,0.966,0.0,True
APP206161,SALARY_SLIP,UPLOADED,0.999,0.044,True
APP206161,BANK_STATEMENT,UPLOADED,0.972,0.06,True
APP206162,PAN,UPLOADED,0.983,0.0,True
APP206162,SALARY_SLIP,UPLOADED,0.93,0.015,True
APP206162,BANK_STATEMENT,UPLOADED,0.991,0.053,True
APP206163,PAN,UPLOADED,0.97,0.0,True
APP206163,SALARY_SLIP,UPLOADED,0.89,0.008,True
APP206163,BANK_STATEMENT,UPLOADED,0.874,0.036,True
APP206164,PAN,UPLOADED,0.966,0.0,True
APP206164,SALARY_SLIP,UPLOADED,0.988,0.018,True
APP206164,BANK_STATEMENT,UPLOADED,0.999,0.024,True
APP206165,PAN,UPLOADED,0.99,0.0,True
APP206165,SALARY_SLIP,UPLOADED,0.852,0.039,True
APP206165,BANK_STATEMENT,UPLOADED,0.9,0.069,True
APP206166,PAN,UPLOADED,0.986,0.0,True
APP206166,SALARY_SLIP,UPLOADED,0.952,0.008,True
APP206166,BANK_STATEMENT,UPLOADED,0.936,0.059,True
APP206167,PAN,UPLOADED,0.969,0.0,True
APP206167,SALARY_SLIP,UPLOADED,0.967,0.062,True
APP206167,BANK_STATEMENT,UPLOADED,0.999,0.11,True
APP206168,PAN,UPLOADED,0.996,0.0,True
APP206168,SALARY_SLIP,UPLOADED,0.999,0.011,True
APP206168,BANK_STATEMENT,UPLOADED,0.972,0.097,True
APP206169,PAN,UPLOADED,0.999,0.0,True
APP206169,SALARY_SLIP,UPLOADED,0.977,0.051,True
APP206169,BANK_STATEMENT,UPLOADED,0.948,0.067,True
APP206170,PAN,UPLOADED,0.961,0.0,True
APP206170,SALARY_SLIP,UPLOADED,0.995,0.101,True
APP206170,BANK_STATEMENT,UPLOADED,0.995,0.026,True
APP206171,PAN,UPLOADED,0.973,0.0,True
APP206171,SALARY_SLIP,UPLOADED,0.97,0.022,True
APP206171,BANK_STATEMENT,UPLOADED,0.983,0.152,True
APP206172,PAN,UPLOADED,0.947,0.0,True
APP206172,SALARY_SLIP,UPLOADED,0.974,0.001,True
APP206172,BANK_STATEMENT,UPLOADED,0.891,0.126,True
APP206173,PAN,UPLOADED,0.974,0.0,True
APP206173,SALARY_SLIP,UPLOADED,0.973,0.012,True
APP206173,BANK_STATEMENT,UPLOADED,0.981,0.107,True
APP206174,PAN,UPLOADED,0.999,0.0,True
APP206174,SALARY_SLIP,UPLOADED,0.933,0.071,True
APP206174,BANK_STATEMENT,UPLOADED,0.931,0.334,True
APP206175,PAN,UPLOADED,0.984,0.0,True
APP206175,SALARY_SLIP,UPLOADED,0.999,0.021,True
APP206175,BANK_STATEMENT,UPLOADED,0.974,0.255,True
APP206176,PAN,UPLOADED,0.959,0.0,True
APP206176,SALARY_SLIP,UPLOADED,0.967,0.044,True
APP206176,BANK_STATEMENT,UPLOADED,0.956,0.137,True
APP206177,PAN,UPLOADED,0.945,0.0,False
APP206177,SALARY_SLIP,UPLOADED,0.929,0.007,True
APP206177,BANK_STATEMENT,UPLOADED,0.925,0.035,True
APP206178,PAN,UPLOADED,0.995,0.0,True
APP206178,SALARY_SLIP,UPLOADED,0.93,0.063,True
APP206178,BANK_STATEMENT,UPLOADED,0.982,0.065,True
APP206179,PAN,UPLOADED,0.999,0.0,True
APP206179,SALARY_SLIP,UPLOADED,0.937,0.031,True
APP206179,BANK_STATEMENT,UPLOADED,0.977,0.093,True
APP206180,PAN,UPLOADED,0.987,0.0,True
APP206180,SALARY_SLIP,UPLOADED,0.936,0.018,True
APP206180,BANK_STATEMENT,UPLOADED,0.898,0.112,True
APP206181,PAN,UPLOADED,0.989,0.0,True
APP206181,SALARY_SLIP,UPLOADED,0.854,0.025,True
APP206181,BANK_STATEMENT,UPLOADED,0.948,0.071,True
APP206182,PAN,UPLOADED,0.986,0.0,True
APP206182,SALARY_SLIP,UPLOADED,0.942,0.035,True
APP206182,BANK_STATEMENT,UPLOADED,0.904,0.132,True
APP206183,PAN,UPLOADED,0.97,0.0,True
APP206183,SALARY_SLIP,UPLOADED,0.999,0.018,True
APP206183,BANK_STATEMENT,UPLOADED,0.911,0.125,True
APP206184,PAN,UPLOADED,0.961,0.0,True
APP206184,SALARY_SLIP,UPLOADED,0.999,0.005,True
APP206184,BANK_STATEMENT,UPLOADED,0.999,0.133,True
APP206185,PAN,UPLOADED,0.989,0.0,False
APP206185,SALARY_SLIP,UPLOADED,0.961,0.07,True
APP206185,BANK_STATEMENT,UPLOADED,0.945,0.12,True
