application_id,routing_decision,routing_reason,human_review_required
APP204568,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204569,DECLINE,POLICY_FAILURE,False
APP204570,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204571,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204572,DECLINE,POLICY_FAILURE,False
APP204573,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204574,DECLINE,POLICY_FAILURE,False
APP204575,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204576,DECLINE,POLICY_FAILURE,False
APP204577,DECLINE,POLICY_FAILURE,False
APP204578,DECLINE,POLICY_FAILURE,False
APP204579,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204580,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204581,DECLINE,POLICY_FAILURE,False
APP204582,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204583,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204584,DECLINE,POLICY_FAILURE,False
APP204585,DECLINE,POLICY_FAILURE,False
APP204586,DECLINE,POLICY_FAILURE,False
APP204587,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204588,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204589,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204590,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204591,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204592,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204593,DECLINE,POLICY_FAILURE,False
APP204594,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204595,DECLINE,POLICY_FAILURE,False
APP204596,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204597,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204598,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204599,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204600,DECLINE,POLICY_FAILURE,False
APP204601,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204602,DECLINE,POLICY_FAILURE,False
APP204603,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204604,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204605,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204606,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204607,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204608,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204609,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204610,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204611,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204612,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204613,DECLINE,POLICY_FAILURE,False
APP204614,DECLINE,POLICY_FAILURE,False
APP204615,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204616,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204617,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204618,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204619,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204620,DECLINE,POLICY_FAILURE,False
APP204621,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204622,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204623,DECLINE,POLICY_FAILURE,False
APP204624,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204625,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204626,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204627,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204628,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204629,DECLINE,POLICY_FAILURE,False
APP204630,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204631,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204632,DECLINE,POLICY_FAILURE,False
APP204633,DECLINE,POLICY_FAILURE,False
APP204634,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204635,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204636,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204637,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204638,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204639,DECLINE,POLICY_FAILURE,False
APP204640,DECLINE,POLICY_FAILURE,False
APP204641,DECLINE,POLICY_FAILURE,False
APP204642,DECLINE,POLICY_FAILURE,False
APP204643,DECLINE,POLICY_FAILURE,False
APP204644,DECLINE,POLICY_FAILURE,False
APP204645,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204646,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204647,DECLINE,POLICY_FAILURE,False
APP204648,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204649,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204650,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204651,DECLINE,POLICY_FAILURE,False
APP204652,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204653,DECLINE,POLICY_FAILURE,False
APP204654,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204655,DECLINE,POLICY_FAILURE,False
APP204656,DECLINE,POLICY_FAILURE,False
APP204657,HUMAN_REVIEW,MEDIUM_FRAUD_RISK,True
APP204658,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204659,DECLINE,POLICY_FAILURE,False
APP204660,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204661,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204662,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204663,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204664,DECLINE,POLICY_FAILURE,False
APP204665,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204666,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204667,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204668,DECLINE,POLICY_FAILURE,False
APP204669,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204670,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204671,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204672,DECLINE,POLICY_FAILURE,False
APP204673,DECLINE,POLICY_FAILURE,False
APP204674,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204675,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204676,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204677,DECLINE,POLICY_FAILURE,False
APP204678,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204679,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204680,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204681,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204682,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204683,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204684,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204685,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204686,DECLINE,POLICY_FAILURE,False
APP204687,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204688,DECLINE,POLICY_FAILURE,False
APP204689,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204690,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204691,DECLINE,POLICY_FAILURE,False
APP204692,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204693,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204694,DECLINE,POLICY_FAILURE,False
APP204695,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204696,DECLINE,POLICY_FAILURE,False
APP204697,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204698,DECLINE,POLICY_FAILURE,False
APP204699,DECLINE,POLICY_FAILURE,False
APP204700,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204701,DECLINE,POLICY_FAILURE,False
APP204702,DECLINE,POLICY_FAILURE,False
APP204703,DECLINE,POLICY_FAILURE,False
APP204704,DECLINE,POLICY_FAILURE,False
APP204705,DECLINE,POLICY_FAILURE,False
APP204706,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204707,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204708,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204709,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204710,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204711,DECLINE,POLICY_FAILURE,False
APP204712,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204713,DECLINE,POLICY_FAILURE,False
APP204714,DECLINE,POLICY_FAILURE,False
APP204715,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204716,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204717,DECLINE,POLICY_FAILURE,False
APP204718,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204719,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204720,DECLINE,POLICY_FAILURE,False
APP204721,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204722,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204723,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204724,DECLINE,POLICY_FAILURE,False
APP204725,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204726,DECLINE,POLICY_FAILURE,False
APP204727,DECLINE,POLICY_FAILURE,False
APP204728,DECLINE,POLICY_FAILURE,False
APP204729,DECLINE,POLICY_FAILURE,False
APP204730,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204731,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204732,DECLINE,POLICY_FAILURE,False
APP204733,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204734,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204735,DECLINE,POLICY_FAILURE,False
APP204736,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204737,DECLINE,POLICY_FAILURE,False
APP204738,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204739,DECLINE,POLICY_FAILURE,False
APP204740,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204741,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204742,DECLINE,POLICY_FAILURE,False
APP204743,DECLINE,POLICY_FAILURE,False
APP204744,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204745,DECLINE,POLICY_FAILURE,False
APP204746,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204747,DECLINE,POLICY_FAILURE,False
APP204748,DECLINE,POLICY_FAILURE,False
APP204749,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204750,DECLINE,POLICY_FAILURE,False
APP204751,DECLINE,POLICY_FAILURE,False
APP204752,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204753,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204754,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204755,DECLINE,POLICY_FAILURE,False
APP204756,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204757,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204758,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204759,DECLINE,POLICY_FAILURE,False
APP204760,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204761,DECLINE,POLICY_FAILURE,False
APP204762,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204763,DECLINE,POLICY_FAILURE,False
APP204764,DECLINE,POLICY_FAILURE,False
APP204765,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204766,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204767,DECLINE,POLICY_FAILURE,False
APP204768,DECLINE,POLICY_FAILURE,False
APP204769,DECLINE,POLICY_FAILURE,False
APP204770,DECLINE,POLICY_FAILURE,False
APP204771,DECLINE,POLICY_FAILURE,False
APP204772,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204773,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204774,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204775,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204776,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204777,DECLINE,POLICY_FAILURE,False
APP204778,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204779,DECLINE,POLICY_FAILURE,False
APP204780,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204781,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204782,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204783,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204784,DECLINE,POLICY_FAILURE,False
APP204785,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204786,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204787,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204788,DECLINE,POLICY_FAILURE,False
APP204789,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204790,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204791,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204792,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204793,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204794,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204795,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204796,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204797,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204798,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204799,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204800,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204801,DECLINE,POLICY_FAILURE,False
APP204802,DECLINE,POLICY_FAILURE,False
APP204803,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204804,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204805,DECLINE,POLICY_FAILURE,False
APP204806,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204807,DECLINE,POLICY_FAILURE,False
APP204808,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204809,DECLINE,POLICY_FAILURE,False
APP204810,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204811,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204812,DECLINE,POLICY_FAILURE,False
APP204813,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204814,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204815,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204816,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204817,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204818,DECLINE,POLICY_FAILURE,False
APP204819,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204820,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204821,DECLINE,POLICY_FAILURE,False
APP204822,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204823,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204824,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204825,DECLINE,POLICY_FAILURE,False
APP204826,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204827,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204828,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204829,DECLINE,POLICY_FAILURE,False
APP204830,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204831,DECLINE,POLICY_FAILURE,False
APP204832,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204833,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204834,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204835,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204836,DECLINE,POLICY_FAILURE,False
APP204837,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204838,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204839,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204840,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204841,DECLINE,POLICY_FAILURE,False
APP204842,DECLINE,POLICY_FAILURE,False
APP204843,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204844,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204845,DECLINE,POLICY_FAILURE,False
APP204846,DECLINE,POLICY_FAILURE,False
APP204847,DECLINE,POLICY_FAILURE,False
APP204848,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204849,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204850,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204851,DECLINE,POLICY_FAILURE,False
APP204852,DECLINE,POLICY_FAILURE,False
APP204853,DECLINE,POLICY_FAILURE,False
APP204854,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204855,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204856,DECLINE,POLICY_FAILURE,False
APP204857,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204858,DECLINE,POLICY_FAILURE,False
APP204859,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204860,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204861,DECLINE,POLICY_FAILURE,False
APP204862,DECLINE,POLICY_FAILURE,False
APP204863,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204864,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204865,DECLINE,POLICY_FAILURE,False
APP204866,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204867,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204868,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204869,DECLINE,POLICY_FAILURE,False
APP204870,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204871,HUMAN_REVIEW,LOW_DOCUMENT_CONFIDENCE,True
APP204872,DECLINE,POLICY_FAILURE,False
APP204873,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204874,DECLINE,POLICY_FAILURE,False
APP204875,DECLINE,POLICY_FAILURE,False
APP204876,DECLINE,POLICY_FAILURE,False
APP204877,DECLINE,POLICY_FAILURE,False
APP204878,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204879,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204880,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204881,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204882,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204883,DECLINE,POLICY_FAILURE,False
APP204884,DECLINE,POLICY_FAILURE,False
APP204885,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204886,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204887,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204888,DECLINE,POLICY_FAILURE,False
APP204889,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204890,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204891,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204892,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204893,DECLINE,POLICY_FAILURE,False
APP204894,DECLINE,POLICY_FAILURE,False
APP204895,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204896,DECLINE,POLICY_FAILURE,False
APP204897,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204898,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204899,DECLINE,POLICY_FAILURE,False
APP204900,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204901,DECLINE,POLICY_FAILURE,False
APP204902,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204903,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204904,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204905,DECLINE,POLICY_FAILURE,False
APP204906,DECLINE,POLICY_FAILURE,False
APP204907,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204908,DECLINE,POLICY_FAILURE,False
APP204909,DECLINE,POLICY_FAILURE,False
APP204910,DECLINE,POLICY_FAILURE,False
APP204911,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204912,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204913,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204914,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204915,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204916,DECLINE,POLICY_FAILURE,False
APP204917,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204918,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204919,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204920,DECLINE,POLICY_FAILURE,False
APP204921,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204922,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204923,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204924,DECLINE,POLICY_FAILURE,False
APP204925,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204926,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204927,DECLINE,POLICY_FAILURE,False
APP204928,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204929,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204930,DECLINE,POLICY_FAILURE,False
APP204931,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204932,DECLINE,POLICY_FAILURE,False
APP204933,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204934,DECLINE,POLICY_FAILURE,False
APP204935,DECLINE,POLICY_FAILURE,False
APP204936,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204937,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204938,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204939,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204940,DECLINE,POLICY_FAILURE,False
APP204941,DECLINE,POLICY_FAILURE,False
APP204942,DECLINE,POLICY_FAILURE,False
APP204943,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204944,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204945,DECLINE,POLICY_FAILURE,False
APP204946,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204947,DECLINE,POLICY_FAILURE,False
APP204948,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204949,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204950,DECLINE,POLICY_FAILURE,False
APP204951,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204952,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204953,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204954,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204955,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204956,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204957,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204958,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204959,DECLINE,POLICY_FAILURE,False
APP204960,DECLINE,POLICY_FAILURE,False
APP204961,DECLINE,POLICY_FAILURE,False
APP204962,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204963,DECLINE,POLICY_FAILURE,False
APP204964,DECLINE,POLICY_FAILURE,False
APP204965,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204966,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204967,DECLINE,POLICY_FAILURE,False
APP204968,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204969,DECLINE,POLICY_FAILURE,False
APP204970,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204971,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204972,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204973,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204974,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204975,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204976,DECLINE,POLICY_FAILURE,False
APP204977,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204978,DECLINE,POLICY_FAILURE,False
APP204979,DECLINE,POLICY_FAILURE,False
APP204980,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204981,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204982,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204983,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204984,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204985,DECLINE,POLICY_FAILURE,False
APP204986,DECLINE,POLICY_FAILURE,False
APP204987,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204988,DECLINE,POLICY_FAILURE,False
APP204989,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204990,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204991,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
APP204992,AUTO_APPROVE,STANDARD_STRAIGHT_THROUGH,False
