application_id,device_reuse_count_30d,applications_last_7d,location_mismatch,bank_account_age_months,document_anomaly_score,income_mismatch_score,fraud_label
APP204872,1,0,0,63,0.039,0.167,0
APP204873,1,0,0,31,0.016,0.012,0
APP204874,0,0,0,14,0.119,0.085,0
APP204875,1,0,0,13,0.005,0.072,0
APP204876,1,1,0,13,0.059,0.03,0
APP204877,0,0,0,12,0.0,0.026,0
APP204878,1,0,0,9,0.006,0.051,0
APP204879,1,1,0,64,0.021,0.128,0
APP204880,0,0,0,13,0.007,0.03,0
APP204881,0,0,0,5,0.087,0.046,0
APP204882,0,0,0,16,0.02,0.072,0
APP204883,2,1,0,27,0.068,0.134,0
APP204884,0,0,0,4,0.098,0.014,0
APP204885,0,1,0,16,0.102,0.125,0
APP204886,1,1,0,7,0.126,0.081,0
APP204887,0,0,0,26,0.064,0.211,0
APP204888,0,0,0,21,0.065,0.006,0
APP204889,0,0,0,20,0.127,0.119,0
APP204890,1,2,0,22,0.158,0.123,0
APP204891,0,0,0,37,0.039,0.065,0
APP204892,0,1,0,9,0.017,0.042,0
APP204893,0,0,0,14,0.034,0.085,0
APP204894,0,1,0,11,0.032,0.037,0
APP204895,0,1,0,11,0.0,0.015,0
APP204896,0,0,0,25,0.111,0.116,0
APP204897,0,2,0,15,0.006,0.227,0
APP204898,1,0,0,18,0.001,0.036,0
APP204899,0,1,0,50,0.078,0.059,0
APP204900,0,0,0,6,0.012,0.105,0
APP204901,0,0,0,28,0.011,0.031,0
APP204902,0,0,1,23,0.276,0.072,0
APP204903,1,1,0,8,0.069,0.074,0
APP204904,1,2,0,38,0.013,0.039,0
APP204905,0,1,0,14,0.346,0.225,0
APP204906,1,0,0,6,0.079,0.151,0
APP204907,0,0,0,33,0.02,0.132,0
APP204908,1,1,0,29,0.024,0.113,0
APP204909,0,1,0,8,0.009,0.107,0
APP204910,0,0,0,8,0.006,0.117,0
APP204911,0,2,0,12,0.0,0.063,0
APP204912,0,1,0,17,0.001,0.085,0
APP204913,1,0,0,9,0.037,0.182,0
APP204914,0,0,0,23,0.189,0.06,0
APP204915,0,0,0,14,0.011,0.073,0
APP204916,0,2,0,32,0.027,0.012,0
APP204917,1,1,0,33,0.122,0.01,0
APP204918,0,2,0,72,0.025,0.011,0
APP204919,0,0,0,35,0.012,0.194,0
APP204920,0,1,0,17,0.049,0.384,0
APP204921,0,0,0,28,0.059,0.128,0
APP204922,1,1,0,6,0.112,0.163,0
APP204923,0,0,0,9,0.071,0.081,0
APP204924,0,0,0,20,0.025,0.113,0
APP204925,0,0,0,7,0.031,0.123,0
APP204926,1,0,0,16,0.017,0.039,0
APP204927,0,0,0,24,0.053,0.046,0
APP204928,0,1,0,37,0.039,0.09,0
APP204929,1,0,0,27,0.109,0.003,0
APP204930,0,1,0,36,0.065,0.134,0
APP204931,0,0,0,24,0.021,0.354,0
APP204932,0,1,0,30,0.003,0.168,0
APP204933,2,1,0,45,0.013,0.066,0
APP204934,1,0,0,51,0.111,0.11,0
APP204935,1,0,0,18,0.0,0.187,0
APP204936,2,0,0,6,0.015,0.007,0
APP204937,1,0,0,42,0.042,0.142,0
APP204938,2,0,0,7,0.0,0.062,0
APP204939,0,0,0,25,0.042,0.124,0
APP204940,0,0,0,8,0.102,0.012,0
APP204941,0,0,0,44,0.091,0.177,0
APP204942,0,1,0,17,0.023,0.195,0
APP204943,0,0,0,31,0.003,0.122,0
APP204944,0,1,0,16,0.159,0.081,0
APP204945,0,0,0,19,0.008,0.116,0
APP204946,0,0,0,7,0.032,0.055,0
APP204947,0,1,0,11,0.005,0.216,0
APP204948,0,1,0,31,0.141,0.003,0
APP204949,0,1,0,24,0.025,0.068,0
APP204950,1,1,0,10,0.161,0.11,0
APP204951,0,2,0,18,0.107,0.077,0
APP204952,1,0,0,34,0.008,0.279,0
APP204953,0,0,0,10,0.004,0.025,0
APP204954,0,0,0,12,0.025,0.124,0
APP204955,1,0,0,44,0.037,0.008,0
APP204956,0,1,0,20,0.095,0.137,0
APP204957,0,2,0,4,0.01,0.142,0
APP204958,0,0,0,14,0.001,0.066,0
APP204959,0,0,0,33,0.017,0.06,0
APP204960,1,0,0,16,0.054,0.242,0
APP204961,0,0,0,8,0.018,0.038,0
APP204962,0,0,0,22,0.12,0.078,0
APP204963,1,0,0,16,0.016,0.004,0
APP204964,1,0,0,22,0.016,0.023,0
APP204965,0,0,0,30,0.008,0.002,0
APP204966,0,0,1,9,0.001,0.138,0
APP204967,1,0,0,60,0.011,0.056,0
APP204968,0,0,0,52,0.058,0.054,0
APP204969,1,2,0,11,0.126,0.042,0
APP204970,0,1,0,63,0.05,0.063,0
APP204971,0,0,0,16,0.073,0.013,0
APP204972,0,0,0,5,0.052,0.039,0
APP204973,0,0,0,46,0.071,0.109,0
APP204974,1,0,0,31,0.154,0.196,0
APP204975,0,1,0,25,0.028,0.079,0
APP204976,0,0,0,30,0.009,0.096,0
APP204977,1,1,0,22,0.042,0.012,0
APP204978,0,0,0,17,0.048,0.079,0
APP204979,0,0,0,51,0.262,0.119,0
APP204980,2,0,0,19,0.027,0.153,0
APP204981,1,0,0,23,0.063,0.032,0
APP204982,1,1,0,17,0.061,0.11,0
APP204983,0,0,0,14,0.005,0.055,0
APP204984,0,1,0,5,0.078,0.093,0
APP204985,0,0,0,11,0.01,0.115,0
APP204986,1,1,0,31,0.025,0.059,0
APP204987,0,0,0,22,0.007,0.118,0
APP204988,0,0,0,29,0.003,0.075,0
APP204989,0,2,1,42,0.018,0.084,0
APP204990,0,0,0,30,0.073,0.041,0
APP204991,0,0,0,16,0.013,0.243,0
APP204992,2,1,0,37,0.044,0.061,0
APP204993,0,0,0,11,0.005,0.075,0
APP204994,0,0,0,14,0.055,0.038,0
APP204995,0,0,0,16,0.039,0.116,0
APP204996,0,1,0,29,0.089,0.023,0
APP204997,1,0,0,15,0.017,0.012,0
APP204998,0,0,0,31,0.048,0.073,0
APP204999,0,0,0,56,0.061,0.049,0
APP205000,1,1,0,8,0.108,0.216,0
APP205001,0,0,0,44,0.012,0.002,0
APP205002,0,1,0,5,0.062,0.016,0
APP205003,0,0,0,16,0.08,0.06,0
APP205004,1,0,0,29,0.007,0.011,0
APP205005,1,0,0,14,0.003,0.168,1
APP205006,0,0,0,12,0.011,0.333,0
APP205007,0,1,0,17,0.103,0.01,0
APP205008,0,0,0,19,0.003,0.024,0
APP205009,0,1,0,50,0.02,0.038,0
APP205010,0,0,0,16,0.019,0.097,0
APP205011,2,1,0,30,0.014,0.094,0
APP205012,0,0,0,31,0.128,0.05,0
APP205013,1,0,0,6,0.004,0.102,0
APP205014,1,0,0,9,0.056,0.048,0
APP205015,0,0,0,20,0.096,0.0,0
APP205016,1,0,0,16,0.017,0.093,0
APP205017,0,0,0,5,0.003,0.074,0
APP205018,0,0,0,55,0.307,0.054,0
APP205019,0,0,0,28,0.035,0.114,0
APP205020,0,0,0,22,0.032,0.059,0
APP205021,0,1,0,27,0.07,0.072,0
APP205022,2,0,0,22,0.016,0.182,0
APP205023,0,0,1,24,0.064,0.079,0
APP205024,0,0,0,32,0.031,0.025,0
APP205025,0,0,0,14,0.046,0.215,0
APP205026,0,1,0,29,0.017,0.121,0
APP205027,0,1,0,18,0.016,0.019,0
APP205028,0,0,0,17,0.015,0.212,0
APP205029,0,2,0,31,0.113,0.036,0
APP205030,0,0,0,17,0.005,0.562,0
APP205031,0,1,0,4,0.05,0.149,0
APP205032,0,0,0,23,0.012,0.152,0
APP205033,0,2,0,19,0.018,0.171,0
APP205034,0,0,0,52,0.048,0.231,0
APP205035,0,1,0,17,0.028,0.218,0
APP205036,0,2,1,22,0.026,0.016,0
APP205037,0,0,0,9,0.022,0.07,0
APP205038,1,0,0,8,0.076,0.132,0
APP205039,0,1,0,30,0.23,0.094,0
APP205040,0,3,0,13,0.076,0.029,0
APP205041,0,0,0,29,0.008,0.088,0
APP205042,0,1,0,17,0.026,0.059,0
APP205043,0,0,0,27,0.004,0.042,0
APP205044,0,1,0,31,0.012,0.091,0
APP205045,1,1,0,35,0.053,0.028,0
APP205046,0,0,0,20,0.044,0.159,0
APP205047,0,0,0,23,0.008,0.099,0
APP205048,0,1,0,26,0.015,0.074,0
APP205049,0,0,0,18,0.055,0.088,0
APP205050,0,0,0,20,0.008,0.201,0
APP205051,0,0,0,11,0.022,0.068,0
APP205052,0,0,0,56,0.06,0.044,0
APP205053,0,0,0,14,0.01,0.025,0
APP205054,0,0,0,16,0.053,0.03,0
APP205055,0,0,0,29,0.008,0.086,0
APP205056,0,1,0,22,0.111,0.079,0
APP205057,1,0,0,41,0.03,0.012,0
APP205058,1,0,0,42,0.145,0.014,0
APP205059,3,0,0,17,0.001,0.073,0
APP205060,0,0,0,33,0.014,0.068,0
APP205061,0,0,0,17,0.1,0.015,0
APP205062,0,0,0,12,0.001,0.194,0
APP205063,0,1,0,21,0.002,0.091,0
APP205064,0,1,0,26,0.034,0.002,0
APP205065,0,0,0,21,0.077,0.024,0
APP205066,0,0,0,12,0.025,0.074,0
APP205067,1,0,0,37,0.049,0.096,0
APP205068,1,1,0,21,0.0,0.226,0
APP205069,0,0,0,35,0.001,0.092,0
APP205070,0,0,0,15,0.014,0.161,0
APP205071,0,0,0,33,0.121,0.061,0
APP205072,0,0,0,32,0.066,0.034,0
APP205073,0,0,1,23,0.041,0.075,0
APP205074,1,0,0,54,0.044,0.052,0
APP205075,0,0,0,26,0.006,0.003,0
APP205076,0,0,0,14,0.023,0.076,0
APP205077,3,1,0,18,0.002,0.008,0
APP205078,1,1,0,33,0.051,0.117,0
APP205079,1,0,0,15,0.081,0.004,0
APP205080,1,1,0,17,0.022,0.299,0
APP205081,1,1,0,25,0.008,0.048,0
APP205082,1,1,0,23,0.094,0.016,0
APP205083,1,0,0,7,0.04,0.08,0
APP205084,0,0,0,41,0.177,0.081,0
APP205085,0,0,0,24,0.009,0.071,0
APP205086,0,1,0,3,0.04,0.017,0
APP205087,1,0,0,45,0.178,0.059,0
APP205088,0,0,0,21,0.016,0.132,0
APP205089,1,0,0,21,0.052,0.141,0
APP205090,0,0,0,39,0.003,0.025,0
APP205091,0,1,0,27,0.016,0.094,0
APP205092,1,0,0,17,0.086,0.254,0
APP205093,1,0,0,30,0.045,0.017,0
APP205094,0,0,0,18,0.002,0.085,0
APP205095,0,0,0,22,0.002,0.149,0
APP205096,1,0,0,23,0.034,0.044,0
APP205097,1,1,0,21,0.099,0.262,0
APP205098,1,1,0,22,0.014,0.03,0
APP205099,1,1,0,16,0.021,0.073,0
APP205100,0,1,0,10,0.049,0.008,0
APP205101,1,0,0,23,0.049,0.111,0
APP205102,1,1,0,18,0.194,0.17,0
APP205103,0,1,0,25,0.063,0.012,0
APP205104,0,0,1,2,0.18,0.183,0
APP205105,0,0,0,11,0.006,0.007,0
APP205106,0,0,0,4,0.014,0.074,0
APP205107,0,1,0,8,0.032,0.1,0
APP205108,0,0,0,19,0.007,0.054,0
APP205109,0,0,0,15,0.034,0.142,0
APP205110,1,1,0,9,0.056,0.112,0
APP205111,0,0,0,37,0.025,0.321,0
APP205112,0,0,1,5,0.008,0.033,0
APP205113,1,0,0,10,0.019,0.07,0
APP205114,0,0,0,34,0.12,0.024,0
APP205115,0,1,0,19,0.008,0.062,0
APP205116,1,0,0,16,0.122,0.164,0
APP205117,0,1,0,24,0.061,0.066,0
APP205118,0,1,0,35,0.082,0.042,0
APP205119,2,0,0,20,0.06,0.132,0
APP205120,0,0,0,60,0.029,0.053,0
APP205121,0,1,0,37,0.008,0.303,0
APP205122,0,0,0,17,0.057,0.025,0
APP205123,0,0,0,14,0.071,0.026,0
APP205124,0,0,0,27,0.004,0.093,0
APP205125,2,0,0,20,0.026,0.011,0
APP205126,1,0,1,22,0.001,0.007,0
APP205127,0,2,0,27,0.057,0.291,0
APP205128,0,0,0,16,0.096,0.036,0
APP205129,0,1,0,19,0.026,0.092,0
APP205130,0,0,0,45,0.001,0.03,0
APP205131,0,0,0,10,0.002,0.019,0
APP205132,1,0,0,22,0.028,0.238,0
APP205133,1,1,0,15,0.022,0.089,0
APP205134,0,2,0,20,0.01,0.09,0
APP205135,0,0,0,21,0.017,0.259,0
APP205136,0,2,0,65,0.01,0.205,0
APP205137,1,0,0,9,0.056,0.116,0
APP205138,0,0,0,14,0.015,0.002,0
APP205139,1,1,0,55,0.076,0.185,0
APP205140,0,0,0,14,0.039,0.016,0
APP205141,0,0,0,40,0.068,0.017,0
APP205142,0,1,0,12,0.152,0.074,0
APP205143,0,1,1,36,0.026,0.04,0
APP205144,0,0,0,8,0.019,0.002,0
APP205145,0,0,0,25,0.005,0.007,0
APP205146,0,0,0,10,0.035,0.035,0
APP205147,0,1,0,21,0.155,0.175,0
APP205148,0,1,0,7,0.003,0.047,0
APP205149,1,0,0,36,0.015,0.11,0
APP205150,0,1,0,38,0.012,0.015,0
APP205151,0,0,0,35,0.067,0.029,0
APP205152,0,0,0,11,0.072,0.022,1
APP205153,0,0,0,34,0.028,0.071,0
APP205154,0,0,0,77,0.151,0.095,0
APP205155,1,0,0,22,0.036,0.008,0
APP205156,1,0,0,38,0.098,0.045,0
APP205157,0,0,0,40,0.096,0.1,0
APP205158,0,0,0,41,0.027,0.069,0
APP205159,0,0,0,32,0.016,0.033,0
APP205160,0,1,0,25,0.038,0.043,0
APP205161,0,2,0,7,0.016,0.152,0
APP205162,0,0,0,20,0.084,0.073,0
APP205163,0,0,0,16,0.066,0.137,0
APP205164,0,0,0,30,0.01,0.04,0
APP205165,0,0,0,25,0.006,0.002,0
APP205166,2,0,0,17,0.12,0.039,0
APP205167,0,1,0,14,0.003,0.011,0
APP205168,1,0,0,19,0.025,0.153,0
APP205169,1,0,0,27,0.128,0.035,0
APP205170,0,1,0,19,0.065,0.028,0
APP205171,0,0,0,28,0.065,0.03,0
APP205172,0,0,0,16,0.027,0.302,0
APP205173,0,0,0,9,0.007,0.049,0
APP205174,1,1,0,13,0.002,0.056,0
APP205175,0,0,0,31,0.049,0.056,0
APP205176,0,1,0,42,0.006,0.043,0
APP205177,0,0,0,24,0.035,0.015,0
APP205178,0,0,0,6,0.019,0.041,0
APP205179,1,0,0,14,0.002,0.168,0
APP205180,1,0,0,11,0.049,0.066,0
APP205181,1,0,0,11,0.001,0.104,0
APP205182,1,0,0,14,0.069,0.039,0
APP205183,0,1,0,43,0.053,0.061,0
APP205184,0,1,0,29,0.067,0.293,0
APP205185,0,0,0,50,0.041,0.115,0
APP205186,0,0,0,30,0.011,0.152,0
APP205187,0,0,0,15,0.012,0.053,0
APP205188,0,0,0,27,0.009,0.014,0
APP205189,0,1,0,34,0.0,0.049,0
APP205190,0,0,0,25,0.023,0.129,0
APP205191,0,1,0,21,0.047,0.057,0
APP205192,0,0,0,10,0.001,0.252,0
APP205193,0,0,0,4,0.002,0.065,0
APP205194,0,0,0,54,0.001,0.023,0
APP205195,2,0,0,24,0.003,0.011,0
APP205196,1,0,0,27,0.004,0.131,0
APP205197,0,0,0,35,0.048,0.133,0
APP205198,1,0,0,11,0.062,0.135,0
APP205199,0,1,0,25,0.043,0.233,1
APP205200,0,0,0,47,0.013,0.036,0
APP205201,0,1,0,25,0.012,0.196,0
APP205202,0,0,0,37,0.0,0.122,0
APP205203,1,1,0,67,0.0,0.009,0
APP205204,0,1,0,58,0.027,0.067,0
APP205205,0,0,0,16,0.121,0.072,0
APP205206,2,1,0,11,0.078,0.207,0
APP205207,0,0,0,17,0.017,0.042,0
APP205208,0,0,0,12,0.015,0.07,0
APP205209,2,0,0,15,0.029,0.186,0
APP205210,0,0,0,6,0.007,0.158,0
APP205211,2,2,0,7,0.085,0.109,0
APP205212,0,0,0,14,0.034,0.002,0
APP205213,2,2,0,21,0.018,0.042,0
APP205214,0,1,0,31,0.037,0.003,0
APP205215,0,0,1,12,0.024,0.077,0
APP205216,0,0,0,6,0.089,0.131,0
APP205217,0,0,0,29,0.006,0.208,0
APP205218,1,0,0,16,0.008,0.007,0
APP205219,0,0,0,9,0.017,0.292,0
APP205220,0,0,0,77,0.208,0.055,0
APP205221,1,1,0,12,0.014,0.043,0
APP205222,0,2,0,33,0.006,0.006,0
APP205223,0,0,0,26,0.091,0.014,0
APP205224,0,1,0,11,0.027,0.067,0
APP205225,0,0,0,20,0.046,0.065,0
APP205226,0,0,0,18,0.009,0.1,0
APP205227,0,0,0,25,0.012,0.222,0
APP205228,0,0,0,17,0.0,0.158,0
APP205229,0,1,0,47,0.077,0.124,0
APP205230,0,0,0,24,0.0,0.041,0
APP205231,1,0,0,26,0.016,0.093,0
APP205232,1,0,1,15,0.002,0.048,0
APP205233,0,0,0,15,0.118,0.145,0
APP205234,0,3,0,5,0.005,0.184,1
APP205235,0,0,0,12,0.026,0.071,0
APP205236,0,0,0,3,0.003,0.02,0
APP205237,1,0,0,28,0.004,0.087,0
APP205238,1,0,0,13,0.008,0.172,0
APP205239,0,0,0,12,0.056,0.05,0
APP205240,0,0,0,16,0.011,0.169,0
APP205241,2,0,0,20,0.001,0.133,0
APP205242,1,1,0,24,0.0,0.127,0
APP205243,0,0,0,20,0.008,0.014,0
APP205244,1,0,0,15,0.069,0.085,0
APP205245,0,0,0,21,0.049,0.144,0
APP205246,0,0,0,24,0.036,0.072,1
APP205247,0,0,0,33,0.028,0.007,0
APP205248,1,0,0,26,0.234,0.064,0
APP205249,0,0,0,2,0.072,0.25,0
APP205250,1,1,0,16,0.042,0.153,0
APP205251,0,0,0,29,0.07,0.038,0
APP205252,2,0,0,38,0.02,0.002,0
APP205253,1,0,1,11,0.002,0.017,0
APP205254,0,0,0,38,0.017,0.171,0
APP205255,1,0,0,17,0.02,0.033,0
APP205256,1,0,0,25,0.067,0.032,0
APP205257,0,0,0,13,0.02,0.015,0
APP205258,0,0,0,10,0.062,0.157,0
APP205259,0,0,0,14,0.09,0.04,0
APP205260,0,0,0,47,0.008,0.186,0
APP205261,0,0,0,12,0.021,0.233,0
APP205262,0,1,0,20,0.007,0.04,0
APP205263,0,1,0,19,0.041,0.304,0
APP205264,0,0,0,29,0.109,0.008,0
APP205265,1,1,0,34,0.017,0.009,0
APP205266,1,0,0,22,0.139,0.036,0
APP205267,0,0,0,47,0.001,0.201,0
APP205268,0,0,0,26,0.025,0.032,0
APP205269,0,0,0,28,0.011,0.03,0
APP205270,0,1,0,25,0.015,0.037,0
APP205271,0,0,0,9,0.004,0.217,0
APP205272,0,0,0,14,0.086,0.116,0
APP205273,1,2,0,13,0.011,0.115,0
APP205274,1,0,0,40,0.007,0.05,0
APP205275,1,0,0,20,0.055,0.004,0
APP205276,0,1,0,8,0.055,0.033,0
APP205277,0,0,0,4,0.009,0.023,0
APP205278,0,4,0,23,0.012,0.098,0
APP205279,0,0,0,40,0.008,0.036,0
APP205280,0,0,0,43,0.003,0.136,0
APP205281,1,0,0,49,0.004,0.119,0
APP205282,3,0,0,23,0.167,0.082,1
APP205283,0,2,0,15,0.004,0.018,0
APP205284,1,0,0,18,0.033,0.258,0
APP205285,1,2,0,26,0.033,0.009,0
APP205286,1,1,0,24,0.049,0.079,0
APP205287,1,0,0,36,0.005,0.061,0
APP205288,0,0,0,24,0.029,0.014,0
APP205289,0,0,0,16,0.101,0.145,0
APP205290,0,1,0,21,0.114,0.054,0
APP205291,0,0,0,29,0.015,0.012,0
APP205292,0,1,0,18,0.014,0.033,0
APP205293,0,0,0,11,0.008,0.216,0
APP205294,0,1,0,32,0.015,0.104,0
APP205295,0,0,0,40,0.004,0.056,0
APP205296,1,0,0,16,0.053,0.033,0
APP205297,0,0,0,22,0.031,0.166,0
APP205298,0,1,1,7,0.008,0.075,0
APP205299,2,0,0,13,0.03,0.048,0
APP205300,0,0,1,5,0.005,0.079,0
APP205301,0,0,0,6,0.047,0.052,0
APP205302,0,2,0,18,0.001,0.113,0
APP205303,0,0,0,19,0.072,0.045,0
APP205304,0,1,0,18,0.008,0.016,0
APP205305,1,0,0,17,0.046,0.11,0
APP205306,0,0,0,9,0.013,0.158,0
APP205307,0,0,0,4,0.037,0.348,0
APP205308,0,0,0,35,0.048,0.07,0
APP205309,0,1,1,36,0.068,0.049,0
APP205310,1,0,0,48,0.008,0.184,0
APP205311,1,0,0,12,0.033,0.118,0
APP205312,0,1,0,23,0.001,0.066,0
APP205313,0,0,0,21,0.0,0.033,0
APP205314,0,0,0,23,0.341,0.089,0
APP205315,0,0,1,15,0.042,0.264,1
APP205316,0,0,0,28,0.06,0.011,0
APP205317,1,0,0,37,0.039,0.082,0
APP205318,1,2,0,25,0.02,0.105,0
APP205319,0,1,0,28,0.055,0.106,0
APP205320,0,0,0,37,0.031,0.021,0
APP205321,0,1,0,9,0.035,0.07,0
APP205322,0,0,0,22,0.03,0.011,0
APP205323,1,1,0,52,0.001,0.139,0
APP205324,0,0,0,21,0.009,0.012,0
APP205325,1,1,0,17,0.026,0.077,0
APP205326,1,1,0,17,0.026,0.149,0
APP205327,0,0,0,27,0.135,0.016,0
APP205328,0,0,0,43,0.038,0.089,0
APP205329,0,1,0,17,0.104,0.022,0
APP205330,0,1,0,72,0.062,0.09,0
APP205331,0,1,0,17,0.015,0.35,0
APP205332,0,0,0,15,0.025,0.258,0
APP205333,0,0,0,23,0.092,0.404,0
APP205334,0,0,0,35,0.031,0.011,0
APP205335,0,0,0,51,0.005,0.172,0
APP205336,0,0,0,29,0.004,0.162,0
APP205337,1,0,0,20,0.03,0.027,0
APP205338,1,1,0,28,0.134,0.03,0
APP205339,0,0,0,10,0.007,0.151,0
APP205340,0,0,0,26,0.029,0.008,0
APP205341,0,1,0,8,0.114,0.102,0
APP205342,1,1,0,10,0.005,0.108,0
APP205343,0,3,0,47,0.002,0.103,0
APP205344,0,1,0,21,0.006,0.051,0
APP205345,0,1,0,6,0.029,0.006,0
APP205346,0,0,0,37,0.004,0.035,0
APP205347,0,2,0,6,0.164,0.086,0
APP205348,0,1,0,30,0.087,0.104,0
APP205349,0,0,0,26,0.003,0.163,0
APP205350,0,2,0,11,0.01,0.133,0
APP205351,0,1,0,28,0.07,0.056,0
APP205352,0,0,0,7,0.021,0.061,0
APP205353,0,0,0,10,0.062,0.02,0
APP205354,1,0,0,21,0.052,0.123,0
APP205355,0,0,0,17,0.01,0.076,0
APP205356,1,0,0,33,0.095,0.078,1
APP205357,0,1,0,22,0.002,0.136,0
APP205358,1,1,0,29,0.103,0.16,1
APP205359,0,1,0,37,0.006,0.023,0
APP205360,1,0,0,33,0.066,0.026,0
APP205361,0,1,0,24,0.177,0.025,0
APP205362,0,0,0,59,0.001,0.014,0
APP205363,0,0,0,9,0.028,0.018,0
APP205364,1,0,0,42,0.059,0.017,0
APP205365,0,0,0,13,0.037,0.183,0
APP205366,0,0,0,29,0.004,0.104,0
APP205367,0,0,0,13,0.023,0.019,0
APP205368,1,0,0,12,0.02,0.168,0
APP205369,0,1,0,17,0.026,0.233,0
APP205370,0,1,0,49,0.038,0.044,0
APP205371,0,0,0,23,0.046,0.076,0
APP205372,0,0,0,13,0.076,0.075,0
APP205373,1,0,0,49,0.122,0.181,0
APP205374,0,0,1,22,0.105,0.137,0
APP205375,1,2,0,24,0.013,0.033,0
APP205376,2,0,0,17,0.014,0.014,0
APP205377,0,0,0,14,0.041,0.006,0
APP205378,1,0,1,30,0.005,0.309,0
APP205379,0,1,0,6,0.006,0.005,0
APP205380,0,0,0,12,0.045,0.112,0
APP205381,0,0,0,26,0.013,0.078,0
APP205382,1,0,0,29,0.004,0.098,0
APP205383,0,1,0,11,0.002,0.08,0
APP205384,0,0,0,13,0.065,0.298,0
APP205385,1,0,0,32,0.116,0.039,0
APP205386,0,0,0,10,0.025,0.084,0
APP205387,2,0,0,17,0.004,0.018,0
APP205388,0,1,0,6,0.017,0.151,0
APP205389,0,1,0,48,0.006,0.01,0
APP205390,1,1,0,19,0.031,0.037,0
APP205391,0,0,0,17,0.0,0.021,0
APP205392,0,1,0,34,0.008,0.017,0
APP205393,0,1,0,14,0.002,0.058,0
APP205394,0,0,0,20,0.032,0.085,0
APP205395,1,0,0,26,0.023,0.169,0
APP205396,1,0,0,28,0.026,0.032,0
APP205397,0,0,1,43,0.001,0.192,0
APP205398,0,3,0,23,0.008,0.082,0
APP205399,0,0,0,7,0.038,0.008,0
APP205400,0,1,0,45,0.012,0.17,0
APP205401,0,1,0,20,0.104,0.056,0
APP205402,0,0,0,13,0.002,0.076,0
APP205403,0,0,0,18,0.075,0.032,0
APP205404,0,0,1,33,0.08,0.074,0
APP205405,0,0,0,16,0.022,0.012,0
APP205406,0,1,0,5,0.018,0.222,0
APP205407,1,1,0,6,0.103,0.068,0
APP205408,0,0,0,24,0.023,0.187,0
APP205409,1,0,0,3,0.04,0.033,0
APP205410,0,1,0,37,0.062,0.027,0
APP205411,0,0,0,28,0.084,0.054,0
APP205412,0,0,0,31,0.005,0.156,0
APP205413,1,1,0,36,0.019,0.14,0
APP205414,0,0,0,17,0.008,0.061,0
APP205415,0,0,0,28,0.117,0.009,0
APP205416,0,0,0,46,0.003,0.097,0
APP205417,0,0,0,44,0.049,0.182,0
APP205418,0,0,0,22,0.008,0.192,0
APP205419,0,0,0,12,0.002,0.036,0
APP205420,1,1,0,14,0.008,0.096,0
APP205421,0,0,0,50,0.058,0.215,0
APP205422,1,1,0,56,0.055,0.053,0
APP205423,0,0,0,41,0.021,0.015,0
APP205424,0,0,0,17,0.05,0.046,0
APP205425,0,0,0,12,0.009,0.025,0
APP205426,0,0,0,35,0.022,0.056,0
APP205427,0,2,0,10,0.017,0.12,0
APP205428,0,0,0,19,0.122,0.064,0
APP205429,2,0,0,18,0.018,0.118,0
APP205430,0,0,0,26,0.006,0.101,0
APP205431,0,0,0,28,0.013,0.042,0
APP205432,1,1,0,30,0.019,0.152,0
APP205433,0,0,0,26,0.049,0.025,0
APP205434,1,0,0,35,0.054,0.116,0
APP205435,1,0,0,18,0.012,0.014,0
APP205436,0,0,0,20,0.007,0.041,0
APP205437,0,1,0,16,0.02,0.08,0
APP205438,0,1,0,13,0.072,0.042,0
APP205439,3,0,0,10,0.026,0.139,0
APP205440,0,0,0,25,0.053,0.006,0
APP205441,1,1,0,35,0.082,0.006,0
APP205442,0,0,0,57,0.007,0.022,0
APP205443,0,0,0,51,0.005,0.059,0
APP205444,0,1,1,15,0.065,0.044,0
APP205445,0,0,0,17,0.032,0.134,0
APP205446,0,0,0,23,0.002,0.182,0
APP205447,0,0,0,14,0.008,0.155,0
APP205448,0,0,0,14,0.049,0.005,0
APP205449,0,1,0,20,0.011,0.001,0
APP205450,1,0,0,21,0.003,0.047,0
APP205451,0,0,0,6,0.018,0.027,0
APP205452,0,1,0,17,0.015,0.015,0
APP205453,0,0,0,44,0.034,0.01,0
APP205454,0,0,0,31,0.076,0.003,0
APP205455,2,1,0,12,0.091,0.07,0
APP205456,0,0,0,37,0.011,0.186,0
APP205457,0,0,0,15,0.044,0.094,0
APP205458,1,0,0,39,0.039,0.119,0
APP205459,0,0,0,57,0.016,0.172,0
APP205460,0,1,0,17,0.033,0.055,0
APP205461,0,0,0,20,0.047,0.204,0
APP205462,0,2,0,29,0.022,0.051,0
APP205463,0,1,0,24,0.013,0.146,0
APP205464,0,0,0,28,0.123,0.027,0
APP205465,1,1,0,18,0.045,0.031,0
APP205466,0,0,0,11,0.18,0.005,0
APP205467,0,0,0,9,0.011,0.007,0
APP205468,0,0,0,29,0.038,0.222,0
APP205469,0,0,0,32,0.022,0.123,0
APP205470,0,0,0,16,0.091,0.011,0
APP205471,0,1,0,22,0.014,0.012,0
APP205472,0,0,0,35,0.048,0.01,0
APP205473,1,1,0,20,0.078,0.251,0
APP205474,0,1,0,14,0.161,0.1,0
APP205475,0,1,0,20,0.035,0.001,0
APP205476,0,0,0,13,0.05,0.324,0
